employee_number,gender,birth_year,age,marital_status,dist_home,job_title,department,departured,year_at_comp,standard_hours,remote,business_travel,over_time,job_level,stock_opt_level,traning_times_last_year,perf_rate,year_last_promotion,year_current_mngr,education_field,education_scale,annual_salary,monthly_income,daily_rate,perc_salary_hike,env_sat_rate,job_involvement,job_sat_rate,relationship_sat_rate,work_life_balance,num_comp_worked,tot_working_year
956,0,1991,32,Divorced,13, sAlES eXecUtivE ,,No,5,Part Time,True,,,2,1,3,"3,0",0,3,Life Sciences,4,"44030,00$",,454.2777777777778,11,2,3,4,3,"2,0",2,"8,0"
957,1,1970,53,Married,7, sALes ExEcUtiVE ,,No,5,Full Time,0,,Yes,3,1,3,"3,0",0,4,,2,"109340,00$","9111,67$",1128.1111111111113,18,1,2,4,4,"3,0",7,"35,0"
958,0,2001,22,,1, MANUfactUrING DIRECtOr ,,No,2,Part Time,0,,,2,2,2,"4,0",2,2,Life Sciences,2,"53914,11$","4492,84$",556.2566609977324,22,4,2,4,1,"1,0",6,"4,0"
959,0,1979,44,,8, LAbORaToRY TecHNICiAn ,,No,3,Part Time,False,travel_rarely,Yes,1,1,2,"4,0",0,2,Life Sciences,4,"28111,13$","2342,59$",290.03550973654063,24,1,4,4,3,"2,0",2,"10,0"
960,1,1988,35,Divorced,25, rEseArcH SCiEntist ,,Yes,10,Part Time,True,travel_frequently,,1,1,3,"3,0",7,8,Life Sciences,4,"20220,00$","1685,00$",208.6190476190476,19,4,3,2,1,"2,0",1,"10,0"
961,0,1998,25,,4, sAleS execUTIVE ,,No,5,Part Time,0,,No,2,0,1,"3,0",0,3,,1,"42560,00$","3546,67$",439.1111111111112,12,3,2,1,1,"4,0",1,"5,0"
962,1,1974,49,,1, ResEArch scIEntIsT ,,No,4,,False,travel_rarely,No,1,1,2,"3,0",0,2,Technical Degree,3,,"2983,33$",369.3650793650794,16,3,3,1,2,"3,0",2,"7,0"
963,0,1999,24,,-19, labORatOry TEcHniCIAn ,,No,5,Part Time,False,non-travel,,1,0,2,"3,0",3,4,Life Sciences,1,"28111,13$","2342,59$",290.03550973654063,17,1,2,4,4,"2,0",0,
964,0,1985,38,,9, sALeS RePresenTAtivE , Sales ,No,2,Full Time,1,travel_rarely,,1,1,3,"3,0",1,2,Marketing,3,"28990,00$","2415,83$",299.10317460317464,19,2,2,2,4,"3,0",0,"3,0"
965,1,1994,29,,1, sAlES REPreSentAtiVe ,,Yes,3,Part Time,0,travel_rarely,Yes,1,3,3,"3,0",0,2,Medical,3,"28111,13$","2342,59$",290.03550973654063,19,2,2,3,3,"3,0",6,"5,0"
966,1,1980,43,Married,1, hEaLtHCaRE rEPReSeNTAtIvE ,,No,5,,1,travel_frequently,,2,1,2,"3,0",2,2,Life Sciences,3,,"4635,00$",573.8571428571429,13,4,3,4,2,"2,0",4,"12,0"
967,0,1995,28,Single,5, SAlES exEcuTiVE ,,No,4,Part Time,False,travel_rarely,,2,0,3,"3,0",0,2,Medical,4,"53914,11$",,556.2566609977324,14,1,3,4,2,"3,0",1,"4,0"
968,1,2003,20,Single,2, SaLEs repReSEnTATiVE ,,Yes,2,Part Time,1,travel_rarely,,1,0,3,"3,0",0,2,,3,"28111,13$","2342,59$",290.03550973654063,13,3,2,3,4,"2,0",1,"2,0"
969,1,1976,47,Single,2, SALeS RePreSenTATiVe ,,No,3,,1,,Yes,1,0,3,"3,0",1,2,Life Sciences,4,,"2342,59$",290.03550973654063,18,4,2,4,1,"2,0",1,"3,0"
970,1,2001,22,Married,3, mAnuFACTuRinG diReCToR ,,Yes,3,Part Time,True,travel_rarely,Yes,2,1,3,"3,0",0,2,Life Sciences,1,"53914,11$","4492,84$",556.2566609977324,19,2,3,3,1,"4,0",0,"4,0"
971,1,1995,28,Divorced,9, ResEARch SCIENtIST ,,No,2,Part Time,Yes,,No,1,1,2,"3,0",2,2,Medical,3,"23770,00$","1980,83$",245.2460317460317,18,3,3,3,2,"3,0",5,"6,0"
972,0,1984,39,Married,6, LABORAToRy tEchNICiAn , Research & Development ,Yes,2,Part Time,Yes,,,1,0,2,"4,0",2,2,Medical,3,"24040,00$",,248.031746031746,21,4,3,1,4,"1,0",7,
973,0,1990,33,Single,1, ResEArch sCIEnTiST , Research & Development ,No,3,Part Time,False,travel_rarely,,1,0,1,"3,0",0,2,,4,"27990,00$","2332,50$",288.7857142857143,11,3,2,1,2,"3,0",3,
974,0,1987,36,Single,7, ReSEArcH sCIeNtist , Research & Development ,No,6,Part Time,1,travel_rarely,,1,0,6,"3,0",0,1,Other,4,"28111,13$","2342,59$",290.03550973654063,18,2,3,4,3,"3,0",2,"8,0"
975,1,1988,35,,-48, SalES eXEcuTIvE ,,No,5,,Yes,travel_rarely,,2,0,3,"3,0",1,0,,3,,"4492,84$",556.2566609977324,16,3,3,3,2,"3,0",1,"5,0"
976,0,1992,31,Single,9, resEarcH ScIENTIsT ,,Yes,3,Part Time,0,,Yes,1,0,0,"4,0",1,2,Medical,2,"28111,13$",,290.03550973654063,22,3,2,1,1,"3,0",0,"4,0"
977,1,1990,33,Single,13, rEseaRcH scIEnTiST ,,No,3,Full Time,0,travel_rarely,,1,0,4,"3,0",0,2,Life Sciences,1,"34520,00$","2876,67$",356.1587301587302,18,2,3,4,1,"3,0",3,"5,0"
978,1,1996,27,Marreid,-24, LABorATORY tecHNICiaN ,,No,2,Part Time,False,,No,1,1,2,"3,0",2,2,,4,"28110,00$","2342,50$",290.0238095238095,14,24,3,2,2,"3,0",9,"4,0"
979,1,1993,30,Married,22, rESeaRCH sCIenTisT ,,Yes,5,Part Time,1,travel_rarely,,1,0,2,"3,0",0,1,,3,"28111,13$",,290.03550973654063,11,1,3,3,2,,4,
980,1,1999,24,Divorced,17, MANuFActurING dIRectOr ,,No,4,Part Time,0,,No,2,2,6,"3,0",3,2,Medical,1,"43770,00$","3647,50$",451.5952380952381,15,4,2,3,2,"3,0",1,"5,0"
981,0,1988,35,Divorced,14, LaBoRaTory techNICIAN , Research & Development ,Yes,4,Part Time,0,travel_rarely,Yes,1,1,2,"4,0",0,2,Other,4,"28111,13$","2342,59$",290.03550973654063,24,3,2,2,4,"1,0",1,"5,0"
982,1,1993,30,,5, LaBORATORY TechNiCIAn ,,Yes,3,Part Time,True,,,1,0,3,"3,0",1,2,,3,"28111,13$","2342,59$",290.03550973654063,17,2,3,2,1,"3,0",0,"4,0"
983,0,1975,48,,6, hEaLThcARE rEpresEntATiVE , Research & Development ,No,2,,Yes,travel_rarely,No,2,0,0,"3,0",2,2,,3,,"3533,33$",437.4603174603175,13,1,2,3,4,"3,0",2,"19,0"
984,1,1982,41,,7, MAnUFaCturinG DiReCtOR ,,No,2,,False,travel_rarely,,2,0,6,"3,0",2,1,Medical,2,,"4492,84$",556.2566609977324,14,4,3,3,2,"3,0",6,"8,0"
985,1,1996,27,,2, mANufActuRIng DirECTOR , Research & Development ,No,3,Part Time,Yes,,,2,1,2,"3,0",2,2,,4,"42270,00$","3522,50$",436.1190476190477,18,1,3,4,2,,0,
986,0,1988,35,,10, laBOraTOrY TecHNIcIan , Research & Development ,No,3,Full Time,0,travel_rarely,No,1,1,4,"4,0",1,2,Other,3,"39170,00$","3264,17$",404.1349206349206,20,2,3,4,1,"2,0",1,"3,0"
987,0,1997,26,Single,29, SAleS ExeCutiVE ,,Yes,2,Part Time,Yes,non-travel,No,2,0,6,"3,0",2,2,Medical,2,"49690,00$",,512.6746031746031,18,2,1,1,4,"3,0",8,
988,1,1990,33,,8, sALES ReprEsentatiVE , Sales ,No,2,Part Time,False,non-travel,,1,0,2,"3,0",2,2,Life Sciences,1,"28111,13$",,290.03550973654063,19,2,2,4,4,"2,0",0,
989,0,1997,26,Married,2, rEsEaRCH SCIenTiSt ,,Yes,3,Part Time,1,,,1,1,2,"3,0",1,2,Life Sciences,3,"20420,00$","1701,67$",210.6825396825397,14,1,3,1,2,"3,0",6,"6,0"
990,0,1985,38,,3, ReseaRCH SciEntISt ,,No,2,,False,travel_frequently,No,1,1,2,"3,0",2,2,,4,,"2350,83$",291.05555555555554,16,3,3,3,1,"3,0",3,"8,0"
991,0,1977,46,,-47, RESeArCH dIrEcTOR ,,No,2,Full Time,True,,No,5,2,0,"3,0",2,2,Medical,4,"191324,62$",,1973.9841269841268,17,47,3,4,4,"3,0",9,"23,0"
992,1,2003,20,Single,9, SALES RePrEsenTatIVE ,,Yes,2,Part Time,1,,Yes,1,0,3,"3,0",0,2,Marketing,3,"28111,13$","2342,59$",290.03550973654063,14,4,3,4,2,"3,0",1,"2,0"
993,0,1993,30,Marreid,-20, mAnUfACtURInG DiRECTor ,,No,6,,0,,,2,1,1,"3,0",0,2,Other,3,,"8297,50$",1027.309523809524,15,20,3,1,3,"2,0",0,"7,0"
994,0,1996,27,Married,8, LAboRaToRY tEchNiciAN ,,No,3,Part Time,0,non-travel,,1,3,4,"3,0",1,2,,5,"28111,13$","2342,59$",290.03550973654063,19,1,1,3,4,,1,"3,0"
995,0,1968,55,Married,2, MANufacTuRING DIrECtOr ,,No,3,Part Time,Yes,,No,3,1,4,"3,0",1,2,,1,"100071,84$",,1032.4872861766066,18,4,3,2,2,"3,0",3,"23,0"
996,0,1990,33,,5, healtHCare RePrEseNtAtIvE ,,No,3,,1,travel_rarely,No,3,1,2,"3,0",1,2,Life Sciences,3,"100071,84$","8339,32$",1032.4872861766066,15,4,2,4,3,"3,0",4,
997,0,1995,28,,15, LAbORATORy technIciAn ,,No,4,,Yes,,No,1,1,5,"3,0",2,2,Life Sciences,2,"22070,00$","1839,17$",227.7063492063492,16,1,3,3,4,"2,0",1,"4,0"
998,0,1989,34,,3, heaLtHcARe rePRESEntatIVe ,,No,6,,1,,No,2,0,1,"3,0",0,4,Life Sciences,1,,"6463,33$",800.2222222222223,17,1,3,4,3,"2,0",0,
999,0,1990,33,Single,25, REseARCh SCIenTist ,,Yes,2,Part Time,False,,Yes,1,0,0,"4,0",2,2,Medical,3,"28111,13$","2342,59$",290.03550973654063,20,1,2,2,2,"3,0",4,"5,0"
1000,1,1990,33,Married,7, SaleS eXeCuTIvE ,,No,3,Part Time,0,,No,2,1,3,"3,0",0,2,Life Sciences,3,"53914,11$","4492,84$",556.2566609977324,17,4,3,2,3,"3,0",0,"4,0"
1001,1,2002,21,Single,1, ResEarCH scIeNtiST ,,No,2,Part Time,True,,Yes,1,0,6,"3,0",2,2,,1,"20700,00$",,213.57142857142856,11,4,2,2,3,"4,0",1,"2,0"
1002,0,1992,31,Married,20, SALEs REPREsEntatIve ,,No,2,,1,travel_frequently,No,1,1,4,,2,2,,3,"27910,00$",,287.96031746031747,12,3,4,4,1,"3,0",0,"3,0"
1003,0,1988,35,Divorced,11, salES eXECuTive ,,No,5,,Yes,,,2,1,3,"3,0",0,2,Marketing,2,,"4492,84$",556.2566609977324,11,4,3,4,4,"3,0",1,"5,0"
1004,0,1989,34,Single,2, mAnUfACTURing dIreCToR ,,No,3,,1,,No,2,0,3,"3,0",0,2,,2,,"4492,84$",556.2566609977324,11,4,3,3,4,,2,
1005,1,1990,33,Single,9, salEs ExeCUTIvE ,,Yes,5,Full Time,False,,,2,0,3,"3,0",0,3,,4,"82240,00$",,848.5079365079365,17,1,3,1,1,"3,0",0,"6,0"
1006,0,1992,31,,15, laBoRatoRy TEChNICiAN , Research & Development ,Yes,2,Part Time,1,,No,1,1,5,"3,0",2,2,Medical,3,"26100,00$",,269.2857142857143,12,3,3,3,3,"2,0",1,
1007,1,1986,37,,25, HEaltHcARE rEPReSeNtativE ,,No,6,Full Time,True,travel_rarely,No,2,2,2,"3,0",1,3,,2,"57310,00$","4775,83$",591.2936507936508,13,3,2,4,3,"3,0",7,"9,0"
1008,0,1996,27,Married,6, ResEARCH sCIEnTisT ,,No,4,Part Time,1,travel_rarely,No,1,1,0,,2,2,,3,"25390,00$",,261.96031746031747,13,4,2,3,3,"3,0",1,"4,0"
1009,0,1988,35,Married,4, lABORaTOry TEcHnICIaN ,,No,2,Part Time,True,travel_frequently,,1,1,2,"3,0",2,2,Other,4,"23760,00$",,245.1428571428572,13,4,2,4,2,"4,0",1,"2,0"
1010,1,1967,56,Divorced,4, MAnAGEr ,,No,5,Full Time,True,,No,5,1,2,"3,0",4,2,,4,"191324,62$","15943,72$",1973.9841269841268,13,4,3,1,4,"3,0",4,"28,0"
1011,1,1978,45,,7, ReSEarch scIeNTIsT , Research & Development ,No,3,Part Time,1,,Yes,1,1,2,"3,0",0,2,Medical,3,"28111,13$","2342,59$",290.03550973654063,19,1,3,3,3,,4,
1012,0,2003,20,Single,3, lABOrAtOry tEChNician ,,No,2,Part Time,1,travel_rarely,,1,0,2,"3,0",1,2,,3,"28111,13$","2342,59$",290.03550973654063,12,1,2,3,1,"2,0",1,"2,0"
1013,1,1973,50,,2, mAnaGeR ,,No,2,Full Time,True,travel_frequently,No,4,1,3,"4,0",2,2,,3,"153407,07$","12783,92$",1582.7713464696226,22,4,3,1,3,,2,
1014,0,1977,46,,15, rESEArcH diReCTOr ,,No,4,Full Time,Yes,,,5,1,2,"3,0",0,3,Life Sciences,2,"190810,00$",,1968.6746031746031,11,4,3,2,1,"3,0",5,"25,0"
1015,1,1991,32,Married,13, LAboRaTory TEChNiCiaN ,,No,2,Part Time,1,,No,1,1,2,"4,0",2,2,Other,3,"27430,00$",,283.0079365079365,20,3,2,2,3,"3,0",1,"2,0"
1016,1,1988,35,Married,8, SalES eXEcUtive ,,No,13,Part Time,0,,,3,1,6,"3,0",4,12,,2,"100071,84$","8339,32$",1032.4872861766066,11,3,2,4,2,"2,0",4,"16,0"
1017,1,1994,29,Divorced,1, RESeARcH sCIeNTist ,,No,3,Full Time,1,,No,1,3,5,"3,0",1,2,Life Sciences,3,"37600,00$","3133,33$",387.936507936508,15,1,3,4,1,,1,"3,0"
1018,1,2002,21,,10, LaboratoRy teCHNIcian ,,Yes,2,,1,travel_frequently,,1,0,2,"4,0",2,2,,2,,"2342,59$",290.03550973654063,20,1,2,3,3,"1,0",1,"2,0"
1019,1,1989,34,,2, saLEs ExecUtive ,,No,3,Part Time,Yes,travel_rarely,,2,0,3,"3,0",0,2,Marketing,3,"45380,00$","3781,67$",468.2063492063493,12,3,3,1,4,"3,0",0,"4,0"
1020,0,1995,28,Single,1, LaBoRaToRy tEChniciAN ,,No,4,Part Time,0,,Yes,1,0,2,"3,0",0,2,Medical,4,"28111,13$","2342,59$",290.03550973654063,11,4,3,3,3,"2,0",0,
1021,0,1988,35,Married,6, RESEARcH sCIENTIsT ,,No,3,Part Time,False,travel_rarely,Yes,1,0,3,,2,2,Life Sciences,1,"28111,13$","2342,59$",290.03550973654063,14,3,3,3,4,"3,0",0,"4,0"
1022,0,1995,28,Married,2, lAbOrATORy tEChNiciAn ,,No,2,Full Time,0,travel_frequently,,1,1,2,"3,0",2,2,Life Sciences,3,"38670,00$",,398.97619047619054,12,4,2,4,2,"3,0",1,
1023,0,1995,28,Single,1, ResEARCH scIENTISt ,,No,3,Part Time,0,travel_rarely,,1,0,2,"3,0",1,2,Technical Degree,3,"20800,00$","1733,33$",214.60317460317464,11,4,3,1,2,"2,0",2,"5,0"
1024,1,1998,25,Single,1, researCh SCientIsT , Research & Development ,No,2,Part Time,False,,,1,0,3,"3,0",2,1,Medical,3,"20960,00$",,216.25396825396828,18,4,3,2,4,"2,0",1,
1025,0,1965,58,,23, reseARcH sCiEntiST ,,No,2,Part Time,1,,,1,2,3,"3,0",2,2,Life Sciences,4,"28111,13$","2342,59$",290.03550973654063,12,1,3,3,4,"3,0",1,
1026,0,1984,39,Single,23, rEseArCh scIENtiST ,,Yes,5,Full Time,False,,,1,0,2,"3,0",0,3,Medical,3,"39040,00$","3253,33$",402.7936507936508,13,3,3,1,1,"3,0",0,"6,0"
1027,1,1993,30,Married,6, laborAtOry tEChnICiAn ,,No,9,,True,travel_rarely,No,2,1,6,"3,0",6,7,Technical Degree,3,"46270,00$","3855,83$",477.3888888888889,12,1,2,4,1,"3,0",0,"10,0"
1028,1,1973,50,Marreid,-46, REseaRch dIrECtor ,,No,3,Full Time,1,,,4,0,2,"3,0",1,2,Life Sciences,3,"153407,07$","12783,92$",1582.7713464696226,11,46,3,1,2,,4,
1029,0,1982,41,Single,10, sALeS EXecuTIVe ,,No,19,Part Time,1,,No,2,0,4,"3,0",11,9,Medical,2,"53914,11$",,556.2566609977324,13,3,1,2,1,"3,0",1,"19,0"
1030,1,1992,31,,1, SaLES REPrEsENTAtivE ,,Yes,3,Part Time,False,,Yes,1,0,2,"3,0",2,2,,3,"23020,00$","1918,33$",237.5079365079365,11,4,3,2,1,"4,0",1,
1031,0,1979,44,,3, laBorATorY TeChniCiAN ,,Yes,3,,Yes,,No,1,0,4,,1,2,Life Sciences,3,,"2342,59$",290.03550973654063,12,1,3,1,3,"4,0",4,"10,0"
1032,0,1983,40,Divorced,16, ReseaRch scIENTisT , Research & Development ,No,4,,True,non-travel,No,1,1,0,"3,0",0,0,,2,,"2342,59$",290.03550973654063,16,3,3,3,2,"3,0",9,"6,0"
1033,0,1998,25,Married,19, lAboRaToRY teChNICIan , Research & Development ,No,3,Part Time,0,travel_rarely,,1,3,6,"3,0",1,2,Medical,1,"28111,13$","2342,59$",290.03550973654063,11,4,3,4,3,"2,0",3,
1034,0,1983,40,,1, LaBOratoRy TECHNICiAn ,,No,4,Part Time,Yes,travel_rarely,No,1,1,3,"4,0",0,3,Life Sciences,4,"28111,13$","2342,59$",290.03550973654063,22,2,3,2,3,"3,0",3,"7,0"
1035,1,1972,51,,11, MAnUfaCTurinG DirectOR ,,No,5,Full Time,1,travel_rarely,No,4,0,1,"3,0",0,3,Technical Degree,2,"153407,07$","12783,92$",1582.7713464696226,16,4,2,2,2,"2,0",3,
1036,0,1996,27,Single,2, sales executiVE ,,No,6,Part Time,False,travel_frequently,No,2,0,3,"4,0",0,0,Life Sciences,1,"50710,00$",,523.1984126984128,20,4,1,4,2,"3,0",3,
1037,1,1988,35,Married,18, Sales EXEcuTive ,,Yes,4,Part Time,1,,,2,1,0,"3,0",3,2,Marketing,4,"53914,11$","4492,84$",556.2566609977324,18,4,3,3,3,"2,0",0,"5,0"
1038,0,1985,38,divorced,7, ReseARCh ScIEntIsT ,,No,4,Part Time,Yes,,No,1,3,2,"3,0",0,3,,3,"28111,13$","2342,59$",290.03550973654063,11,4,4,3,4,"3,0",1,"4,0"
1039,0,1992,31,Married,22, ManUFacTUriNG dirEctOR ,,Yes,10,Part Time,True,,,2,2,3,"3,0",6,7,,4,"53914,11$",,556.2566609977324,15,4,3,3,4,"2,0",1,"10,0"
1040,0,1972,51,,2, SalEs EXeCUtIVe ,,No,4,,1,,,3,0,5,"3,0",3,2,,3,,"8830,00$",1093.2380952380952,11,2,3,2,2,"3,0",2,"14,0"
1041,1,1982,41,,22, rESEArch ScIEnTIst ,,No,6,Full Time,0,,,2,2,4,"3,0",3,3,,3,"54670,00$","4555,83$",564.0555555555557,14,4,3,4,1,"2,0",3,"12,0"
1042,0,1991,32,Married,2, saLeS EXeCuTiVe ,,No,3,Part Time,1,,Yes,2,3,3,"3,0",1,2,Marketing,1,"53914,11$",,556.2566609977324,13,3,3,2,1,"2,0",0,"4,0"
1043,0,1998,25,Married,18, salES ExEcuTIVE ,,No,3,,False,travel_rarely,No,2,0,3,"3,0",1,2,Life Sciences,1,,"4492,84$",556.2566609977324,11,1,4,3,2,"2,0",2,"6,0"
1044,1,1996,27,Married,10, SaleS ExECUTIvE ,,No,6,Full Time,1,,Yes,2,0,3,"3,0",4,4,Marketing,3,"57690,00$","4807,50$",595.2142857142857,11,4,2,4,4,"3,0",1,
1045,1,1996,27,Single,-22, rEseARch ScIEnTIst ,,Yes,8,Part Time,1,travel_rarely,Yes,1,0,2,,7,7,Life Sciences,4,"23940,00$","1995,00$",247.0,13,4,3,3,4,"3,0",1,"8,0"
1046,1,1986,37,Single,11, labORATory teCHNiCian ,,No,3,Full Time,True,,No,1,0,6,"3,0",0,2,Medical,3,"36290,00$",,374.4206349206349,18,1,3,3,1,"3,0",4,"8,0"
1047,0,1988,35,,18, MAnufAcTUrinG dIrEcTOr ,,No,2,Part Time,1,travel_frequently,No,3,0,2,"3,0",2,2,Life Sciences,2,"93620,00$",,965.9206349206348,11,3,3,4,3,"3,0",2,"10,0"
1048,0,1998,25,,1, LaBORatOrY TeChNICiaN ,,No,3,Full Time,True,,No,1,1,2,"3,0",0,2,,3,"32290,00$","2690,83$",333.1507936507937,11,1,3,4,2,"2,0",4,"7,0"
1049,1,1993,30,Divorced,7, sALES exEcuTIVe ,,No,3,Part Time,1,,No,2,2,3,"3,0",0,2,Marketing,4,"53914,11$",,556.2566609977324,14,4,3,1,2,"3,0",7,
1050,1,1992,31,,8, rEsEaRCh diReCtOR , Research & Development ,No,3,Full Time,Yes,,No,4,0,3,"3,0",1,0,Life Sciences,5,"164220,00$","13685,00$",1694.3333333333333,11,1,3,2,3,"4,0",3,
1051,1,1987,36,,16, SaLEs eXEcUtiVe ,,No,3,,False,,No,2,2,3,"3,0",0,2,Marketing,4,,"4705,83$",582.6269841269842,13,3,2,1,1,"2,0",4,"11,0"
1052,0,1998,25,,9, SALEs RePREsentAtIVe ,,Yes,3,Full Time,True,travel_rarely,No,1,0,2,"3,0",2,2,,2,"44000,00$",,453.968253968254,12,1,2,1,1,"3,0",3,"6,0"
1053,1,1967,56,,1, rEsEarcH sCieNTIsT ,,No,3,Part Time,True,,,1,1,3,"4,0",1,0,Life Sciences,2,"20660,00$","1721,67$",213.15873015873007,22,1,3,1,4,"4,0",2,"5,0"
1054,0,1982,41,,5, rEseaRCh SCIeNtIST ,,No,4,Part Time,1,,,1,0,5,"3,0",0,3,Medical,5,"28111,13$","2342,59$",290.03550973654063,12,2,4,3,1,,2,"7,0"
1055,1,1992,31,,8, hUMaN rESoUrCES ,,No,3,Part Time,True,travel_rarely,No,1,0,3,,0,2,,2,"28111,13$",,290.03550973654063,18,4,4,2,4,"3,0",9,"8,0"
1056,0,1992,31,,2, labORAtoRy tEcHNICIAN , Research & Development ,Yes,2,Part Time,Yes,travel_frequently,,1,1,2,"3,0",2,2,Life Sciences,3,"28111,13$",,290.03550973654063,13,2,3,4,3,"1,0",6,"7,0"
1057,0,1975,48,Divorced,7, SAlES exeCutive , Sales ,No,2,,0,,No,2,3,3,"3,0",2,2,Marketing,3,,"4571,67$",566.015873015873,11,3,3,1,1,"3,0",4,
1058,1,1989,34,Married,9, HUMaN RESourcEs ,,Yes,2,,False,,No,1,0,0,"3,0",2,2,,4,,"2342,59$",290.03550973654063,15,1,3,3,4,"3,0",1,"2,0"
1059,0,1979,44,Single,5, LaBoRatORy TECHNICian ,,No,5,,0,,,1,0,5,"3,0",0,3,Life Sciences,3,,"2635,00$",326.23809523809524,14,3,2,3,4,"3,0",3,"7,0"
1060,0,1974,49,Married,5, hEalthCaRe reprEseNTaTiVe , Research & Development ,No,3,Full Time,1,travel_rarely,No,2,1,0,,1,2,,4,"66510,00$","5542,50$",686.2142857142858,14,1,3,3,2,"2,0",2,"20,0"
1061,0,1979,44,,20, rEsEarCH SCIeNtist ,,No,5,Full Time,0,,,1,0,3,"3,0",1,3,Life Sciences,3,"34200,00$","2850,00$",352.8571428571429,13,4,3,2,3,"2,0",1,"6,0"
1062,0,1995,28,Married,1, sAleS represENtATIVE ,,Yes,3,Full Time,False,,,1,1,3,"3,0",1,2,,3,"29090,00$","2424,17$",300.13492063492066,15,1,3,3,4,"4,0",3,"5,0"
1063,0,1979,44,Single,2, ManufacTURInG DIRECtOR , Research & Development ,No,2,,True,travel_frequently,,3,0,2,,2,2,,1,,"8339,32$",1032.4872861766066,18,2,3,3,2,"2,0",5,"16,0"
1064,0,1968,55,Married,4, HealThcare REpresenTATIve ,,No,3,Part Time,1,travel_rarely,,2,0,2,"3,0",1,2,Life Sciences,4,"53914,11$","4492,84$",556.2566609977324,16,4,3,3,2,"3,0",0,"4,0"
1065,0,1995,28,Single,7, sales exEcutiVe ,,No,4,Part Time,True,travel_frequently,,2,0,5,"3,0",1,3,Life Sciences,3,"48980,00$","4081,67$",505.3492063492064,14,3,3,1,4,"3,0",0,"5,0"
1066,1,1974,49,Marreid,-45, LAbORatORy TEcHniCIaN ,,No,3,Part Time,True,travel_rarely,,2,1,3,"4,0",1,2,Medical,2,"53914,11$",,556.2566609977324,25,45,2,1,1,"3,0",4,"10,0"
1067,1,1994,29,,2, lABoRAToRY tECHNICIaN ,,No,3,Full Time,False,travel_frequently,No,1,3,3,"3,0",0,2,Life Sciences,1,"31800,00$","2650,00$",328.09523809523813,13,4,3,2,3,"3,0",0,
1068,0,1991,32,,10, maNAgEr ,,No,5,Full Time,True,,,3,0,5,,0,0,,3,"112440,00$",,1160.095238095238,25,3,3,4,2,"4,0",2,"10,0"
1069,1,1992,31,,3, reSeaRCh scIEntist ,,Yes,7,Part Time,1,travel_frequently,No,1,0,2,"3,0",7,7,Life Sciences,3,"28111,13$",,290.03550973654063,12,4,3,3,1,,1,"7,0"
1070,0,1983,40,Divorced,-43, healTHcARE rEPrEseNtatIve ,,No,2,,False,,,2,0,2,"3,0",2,2,Life Sciences,2,,"3390,83$",419.8174603174604,18,4,3,4,3,"3,0",3,"8,0"
1071,0,1987,36,,2, salES RepREsenTAtIvE ,,No,3,Part Time,False,travel_rarely,Yes,1,0,3,"4,0",1,2,Life Sciences,4,"28111,13$","2342,59$",290.03550973654063,21,3,3,4,4,"2,0",3,"7,0"
1072,0,1990,33,,8, SAleS eXEcUtiVe ,,No,2,Full Time,0,,No,2,1,6,"3,0",2,2,Life Sciences,4,"63920,00$","5326,67$",659.4920634920635,13,1,3,1,4,"1,0",2,
1073,0,1993,30,Marreid,-14, sAles exEcUtIve , Sales ,No,4,,True,,,3,1,3,"3,0",1,3,,4,,"8339,32$",1032.4872861766066,12,14,3,2,2,"3,0",3,"9,0"
1074,0,1985,38,Married,2, ManUFaCTuRiNg dIRECTOR ,,Yes,5,,0,travel_rarely,,2,2,2,"3,0",1,4,Medical,3,,"4045,83$",500.9126984126984,11,3,3,2,1,"3,0",4,
1075,1,1975,48,Married,15, reseARCh SCieNTisT , Research & Development ,No,8,Part Time,True,travel_rarely,,1,1,3,"3,0",7,6,,4,"28111,13$","2342,59$",290.03550973654063,12,3,3,1,4,"2,0",8,
1076,0,1989,34,,1, reSEarcH scIENtISt , Research & Development ,No,2,Part Time,1,,No,2,1,3,"3,0",2,1,,4,"53914,11$","4492,84$",556.2566609977324,17,2,3,4,2,"2,0",9,
1077,1,1985,38,Single,16, SAlES execUtiVe ,,No,3,Part Time,False,travel_rarely,No,2,0,5,"3,0",1,2,Life Sciences,3,"53914,11$","4492,84$",556.2566609977324,12,2,3,2,2,"4,0",2,"8,0"
1078,1,1988,35,Single,10, healthCAre rePReseNTatIVe ,,No,5,Part Time,True,travel_rarely,Yes,2,0,4,"3,0",0,4,,4,"53914,11$","4492,84$",556.2566609977324,16,1,3,3,3,"3,0",3,
1079,0,2000,23,Married,10, rESEarcH SCIEnTist ,,No,2,,1,,No,1,1,2,"3,0",2,2,,3,,"2342,59$",290.03550973654063,16,4,4,3,4,"3,0",2,"4,0"
1080,0,1987,36,,6, laBORaTOrY tEChNiCiAn ,,No,3,Part Time,False,,Yes,2,1,3,"3,0",0,2,,4,"53914,11$",,556.2566609977324,13,1,4,1,4,"3,0",3,"9,0"
1081,0,1989,34,,-36, HeAlthCaRE REPResenTaTIVE ,,No,8,Part Time,0,travel_frequently,No,2,1,3,"3,0",7,7,,4,"53914,11$",,556.2566609977324,14,36,2,3,2,"2,0",1,"8,0"
